Verification	Agent	Type	Rent	Location	Bedroom	Bathroom	Area
VERIFIED	SUPERAGENT	Office Space	"140,000 AED/year"	"Park Tower B, Park Towers, DIFC, Dubai"	N/A	N/A	751 sqft
N/A	SUPERAGENT	Shop	"15,990 AED/year"	"Fire Station Road, Muwaileh, Sharjah"	N/A	1	190 sqft
N/A	SUPERAGENT	Office Space	"225,000 AED/year"	"Platinum Tower (Pt Tower), JLT Cluster I, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,152 sqft"
N/A	SUPERAGENT	Office Space	"216,300 AED/year"	"The Burlington, Business Bay, Dubai"	N/A	N/A	901 sqft
N/A	SUPERAGENT	Retail	"661,300 AED/year"	"Bloom Marina, Al Bateen, Abu Dhabi"	N/A	N/A	"4,865 sqft"
N/A	SUPERAGENT	Office Space	"400,000 AED/year"	"Al Muroor Building, Sultan Bin Zayed the First Street, Muroor Area, Abu Dhabi"	N/A	N/A	"3,068 sqft"
VERIFIED	SUPERAGENT	Office Space	"232,740 AED/year"	"Iris Bay, Business Bay, Dubai"	N/A	1	"1,293 sqft"
VERIFIED	SUPERAGENT	Office Space	"1,500,000 AED/year"	"The Opus, Business Bay, Dubai"	N/A	N/A	"2,669 sqft"
N/A	SUPERAGENT	Office Space	"750,000 AED/year"	"Landmark Tower, Corniche Road, Abu Dhabi"	N/A	N/A	"8,073 sqft"
N/A	SUPERAGENT	Office Space	"296,000 AED/year"	"Salama Residence, Cornich Al Khalidiya, Al Khalidiya, Abu Dhabi"	N/A	3	"3,670 sqft"
N/A	SUPERAGENT	Office Space	"504,000 AED/year"	"CI Tower, Cornich Al Khalidiya, Al Khalidiya, Abu Dhabi"	N/A	4	"6,027 sqft"
N/A	SUPERAGENT	Shop	"500,000 AED/year"	"Bel Ghailam Tower, Corniche Road, Abu Dhabi"	N/A	N/A	"1,884 sqft"
N/A	SUPERAGENT	Office Space	"340,000 AED/year"	"Landmark Tower, Corniche Road, Abu Dhabi"	N/A	N/A	"3,767 sqft"
VERIFIED	N/A	Office Space	"400,000 AED/year"	"The Binary Tower, Business Bay, Dubai"	N/A	N/A	"1,209 sqft"
VERIFIED	SUPERAGENT	Office Space	"165,000 AED/year"	"Addax port office tower, City Of Lights, Al Reem Island, Abu Dhabi"	N/A	N/A	"1,790 sqft"
VERIFIED	SUPERAGENT	Office Space	"144,000 AED/year"	"Mazaya Business Avenue BB1, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,205 sqft"
VERIFIED	SUPERAGENT	Office Space	"180,000 AED/year"	"Addax port office tower, City Of Lights, Al Reem Island, Abu Dhabi"	N/A	2	"1,729 sqft"
VERIFIED	SUPERAGENT	Office Space	"165,000 AED/year"	"Addax port office tower, City Of Lights, Al Reem Island, Abu Dhabi"	N/A	1	"1,790 sqft"
N/A	SUPERAGENT	Office Space	"7,500,000 AED/year"	"United Square, Al Khalidiya, Abu Dhabi"	N/A	7+	"62,450 sqft"
VERIFIED	SUPERAGENT	Office Space	"450,000 AED/year"	"Executive Tower D (Aspect Tower), Executive Towers, Business Bay, Dubai"	N/A	1	"1,843 sqft"
VERIFIED	SUPERAGENT	Office Space	"115,000 AED/year"	"Binghatti Emerald, Jumeirah Village Circle, Dubai"	N/A	N/A	615 sqft
VERIFIED	SUPERAGENT	Office Space	"125,000 AED/year"	"Binghatti Emerald, Jumeirah Village Circle, Dubai"	N/A	N/A	666 sqft
VERIFIED	SUPERAGENT	Office Space	"250,000 AED/year"	"Iris Bay, Business Bay, Dubai"	N/A	1	"1,490 sqft"
N/A	SUPERAGENT	Shop	"600,000 AED/year"	"Baniyas West, Baniyas, Abu Dhabi"	N/A	N/A	726 sqft
N/A	SUPERAGENT	Business Centre	"35,000 AED/year"	"Westburry Tower 1, Westburry Square, Business Bay, Dubai"	N/A	1	120 sqft
VERIFIED	SUPERAGENT	Office Space	"199,000 AED/year"	"Empire Heights 1, Empire Heights, Business Bay, Dubai"	N/A	1	"1,200 sqft"
VERIFIED	SUPERAGENT	Retail	"149,000 AED/year"	"The Bay, Business Bay, Dubai"	N/A	N/A	560 sqft
N/A	SUPERAGENT	Warehouse	"1,672,970 AED/year"	"Phase 2, Dubai Investment Park (DIP), Dubai"	N/A	N/A	"33,459 sqft"
VERIFIED	SUPERAGENT	Office Space	"140,000 AED/year"	"HDS Business Centre, JLT Cluster M, Jumeirah Lake Towers, Dubai"	N/A	1	"1,257 sqft"
N/A	SUPERAGENT	Office Space	"30,000 AED/year"	"Julphar Commercial Tower, Julphar Towers, Al Nakheel, Ras Al Khaimah"	N/A	N/A	"1,076 sqft"
N/A	SUPERAGENT	Office Space	"30,000 AED/year"	"Julphar Commercial Tower, Julphar Towers, Al Nakheel, Ras Al Khaimah"	N/A	N/A	"1,076 sqft"
VERIFIED	SUPERAGENT	Office Space	"375,000 AED/year"	"I Rise Tower, Barsha Heights (Tecom), Dubai"	N/A	N/A	"1,514 sqft"
VERIFIED	SUPERAGENT	Office Space	"235,000 AED/year"	"I Rise Tower, Barsha Heights (Tecom), Dubai"	N/A	N/A	954 sqft
VERIFIED	SUPERAGENT	Office Space	"600,000 AED/year"	"Saba Towers, JLT Cluster Q, Jumeirah Lake Towers, Dubai"	N/A	1	"2,483 sqft"
VERIFIED	SUPERAGENT	Office Space	"225,000 AED/year"	"I Rise Tower, Barsha Heights (Tecom), Dubai"	N/A	N/A	911 sqft
VERIFIED	SUPERAGENT	Office Space	"250,000 AED/year"	"I Rise Tower, Barsha Heights (Tecom), Dubai"	N/A	N/A	"1,035 sqft"
N/A	SUPERAGENT	Retail	"900,000 AED/year"	"M Hotel Downtown by Millennium, Business Bay, Dubai"	N/A	N/A	"5,678 sqft"
N/A	SUPERAGENT	Office Space	"230,000 AED/year"	"The Exchange, Business Bay, Dubai"	N/A	N/A	"1,436 sqft"
N/A	SUPERAGENT	Office Space	"179,000 AED/year"	"The Regal Tower, Business Bay, Dubai"	N/A	N/A	994 sqft
VERIFIED	SUPERAGENT	Office Space	"134,999 AED/year"	"Binghatti Emerald, Jumeirah Village Circle, Dubai"	N/A	1	626 sqft
VERIFIED	SUPERAGENT	Office Space	"130,000 AED/year"	"The Metropolis, Business Bay, Dubai"	N/A	N/A	636 sqft
VERIFIED	SUPERAGENT	Office Space	"220,000 AED/year"	"The Metropolis, Business Bay, Dubai"	N/A	N/A	"1,088 sqft"
VERIFIED	SUPERAGENT	Office Space	"245,000 AED/year"	"Smart Heights, Barsha Heights (Tecom), Dubai"	N/A	N/A	"1,562 sqft"
VERIFIED	SUPERAGENT	Office Space	"150,000 AED/year"	"Jumeirah Bay X2, JLT Cluster X, Jumeirah Lake Towers, Dubai"	N/A	1	"1,231 sqft"
VERIFIED	SUPERAGENT	Office Space	"150,000 AED/year"	"One Lake Plaza, JLT Cluster T, Jumeirah Lake Towers, Dubai"	N/A	1	"1,075 sqft"
VERIFIED	SUPERAGENT	Office Space	"200,000 AED/year"	"Gold Tower (Au Tower), JLT Cluster I, Jumeirah Lake Towers, Dubai"	N/A	N/A	923 sqft
VERIFIED	SUPERAGENT	Office Space	"120,000 AED/year"	"Gold Tower (Au Tower), JLT Cluster I, Jumeirah Lake Towers, Dubai"	N/A	N/A	631 sqft
VERIFIED	SUPERAGENT	Office Space	"262,105 AED/year"	"Mazaya Business Avenue AA1, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,691 sqft"
VERIFIED	SUPERAGENT	Office Space	"272,335 AED/year"	"Mazaya Business Avenue AA1, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,757 sqft"
VERIFIED	SUPERAGENT	Office Space	"130,000 AED/year"	"One Lake Plaza, JLT Cluster T, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,076 sqft"
VERIFIED	SUPERAGENT	Office Space	"1,000,000 AED/year"	"Saba Towers, JLT Cluster Q, Jumeirah Lake Towers, Dubai"	N/A	N/A	"8,942 sqft"
VERIFIED	SUPERAGENT	Office Space	"1,000,000 AED/year"	"Saba Towers, JLT Cluster Q, Jumeirah Lake Towers, Dubai"	N/A	N/A	"8,942 sqft"
VERIFIED	SUPERAGENT	Office Space	"165,000 AED/year"	"Jumeirah Bay X2, JLT Cluster X, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,105 sqft"
VERIFIED	SUPERAGENT	Office Space	"250,000 AED/year"	"Jumeirah Bay X3, JLT Cluster X, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,519 sqft"
VERIFIED	SUPERAGENT	Office Space	"160,000 AED/year"	"Clover Bay Tower, Business Bay, Dubai"	N/A	N/A	940 sqft
N/A	SUPERAGENT	Office Space	"1,423,575 AED/year"	"Currency House Residences, Currency House, DIFC, Dubai"	N/A	N/A	"4,995 sqft"
N/A	SUPERAGENT	Office Space	"1,435,820 AED/year"	"Capital Golden Tower, Business Bay, Dubai"	N/A	N/A	"16,892 sqft"
N/A	SUPERAGENT	Office Space	"187,085 AED/year"	"Capital Golden Tower, Business Bay, Dubai"	N/A	N/A	"1,207 sqft"
VERIFIED	SUPERAGENT	Shop	"772,540 AED/year"	"Jumeirah Business Centre 1 (JBC 1), JLT Cluster G, Jumeirah Lake Towers, Dubai"	N/A	N/A	"4,066 sqft"
VERIFIED	SUPERAGENT	Office Space	"430,000 AED/year"	"Jumeirah Business Centre 4 (JBC 4), JLT Cluster N, Jumeirah Lake Towers, Dubai"	N/A	2	"2,623 sqft"
VERIFIED	SUPERAGENT	Office Space	"200,000 AED/year"	"The Regal Tower, Business Bay, Dubai"	N/A	1	"1,363 sqft"
VERIFIED	SUPERAGENT	Office Space	"320,000 AED/year"	"Bayswater, Business Bay, Dubai"	N/A	1	"1,507 sqft"
VERIFIED	SUPERAGENT	Office Space	"179,999 AED/year"	"Sobha Sapphire, Business Bay, Dubai"	N/A	1	"1,109 sqft"
VERIFIED	SUPERAGENT	Office Space	"224,999 AED/year"	"Opal Tower, Business Bay, Dubai"	N/A	N/A	"1,312 sqft"
N/A	SUPERAGENT	Shop	"140,000 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	N/A	1	306 sqft
VERIFIED	SUPERAGENT	Office Space	"1,100,000 AED/year"	"The Oberoi Centre, The Oberoi, Business Bay, Dubai"	N/A	N/A	"2,781 sqft"
VERIFIED	SUPERAGENT	Office Space	"730,000 AED/year"	"Bay Square Building 10, Bay Square, Business Bay, Dubai"	N/A	N/A	"1,617 sqft"
VERIFIED	SUPERAGENT	Retail	"320,000 AED/year"	"AZIZI Riviera 14, Meydan One, Meydan, Dubai"	N/A	1	861 sqft
VERIFIED	SUPERAGENT	Office Space	"114,999 AED/year"	"The Dome, JLT Cluster N, Jumeirah Lake Towers, Dubai"	N/A	1	762 sqft
N/A	SUPERAGENT	Business Centre	"96,000 AED/year"	"Conrad Commercial Tower, Sheikh Zayed Road, Dubai"	N/A	1	200 sqft
N/A	SUPERAGENT	Business Centre	"102,000 AED/year"	"Conrad Commercial Tower, Sheikh Zayed Road, Dubai"	N/A	1	215 sqft
VERIFIED	SUPERAGENT	Office Space	"149,999 AED/year"	"Ontario Tower, Business Bay, Dubai"	N/A	N/A	"1,016 sqft"
N/A	SUPERAGENT	Bulk Rent Unit	"966,600 AED/year"	"Clover Bay Tower, Business Bay, Dubai"	N/A	1	"4,296 sqft"
N/A	SUPERAGENT	Retail	"75,000 AED/year"	"Cornich Ras Al Khaima, Ras Al Khaimah"	N/A	1	"1,600 sqft"
VERIFIED	N/A	Office Space	"249,495 AED/year"	"Mazaya Business Avenue AA1, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai"	N/A	1	"1,757 sqft"
VERIFIED	N/A	Office Space	"130,699 AED/year"	"HDS Business Centre, JLT Cluster M, Jumeirah Lake Towers, Dubai"	N/A	1	"1,005 sqft"
VERIFIED	N/A	Office Space	"259,998 AED/year"	"The Burlington, Business Bay, Dubai"	N/A	N/A	906 sqft
VERIFIED	N/A	Office Space	"260,000 AED/year"	"Executive Tower D (Aspect Tower), Executive Towers, Business Bay, Dubai"	N/A	N/A	"1,412 sqft"
VERIFIED	N/A	Office Space	"698,999 AED/year"	"Bay Square Building 11, Bay Square, Business Bay, Dubai"	N/A	N/A	"1,720 sqft"
VERIFIED	N/A	Office Space	"215,999 AED/year"	"The Binary Tower, Business Bay, Dubai"	N/A	N/A	894 sqft
VERIFIED	N/A	Office Space	"1,200,000 AED/year"	"The Opus, Business Bay, Dubai"	N/A	N/A	"2,841 sqft"
VERIFIED	SUPERAGENT	Office Space	"220,000 AED/year"	"The Burlington, Business Bay, Dubai"	N/A	N/A	878 sqft
VERIFIED	N/A	Retail	"363,000 AED/year"	"Bay Square Building 9, Bay Square, Business Bay, Dubai"	N/A	N/A	660 sqft
VERIFIED	SUPERAGENT	Office Space	"175,000 AED/year"	"Goldcrest Executive, JLT Cluster C, Jumeirah Lake Towers, Dubai"	N/A	1	"1,366 sqft"
VERIFIED	SUPERAGENT	Office Space	"439,212 AED/year"	"Jumeirah Business Centre 5 (JBC 5), JLT Cluster W, Jumeirah Lake Towers, Dubai"	N/A	1	"1,098 sqft"
VERIFIED	SUPERAGENT	Office Space	"320,000 AED/year"	"Al Manara Tower, Business Bay, Dubai"	N/A	1	"1,242 sqft"
VERIFIED	SUPERAGENT	Office Space	"215,000 AED/year"	"The Prism, Business Bay, Dubai"	N/A	N/A	"1,165 sqft"
VERIFIED	SUPERAGENT	Office Space	"138,000 AED/year"	"Tiffany Tower, JLT Cluster W, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,059 sqft"
VERIFIED	SUPERAGENT	Office Space	"150,000 AED/year"	"Silver Tower, Business Bay, Dubai"	N/A	N/A	"1,056 sqft"
VERIFIED	SUPERAGENT	Office Space	"320,446 AED/year"	"The Court Tower, Business Bay, Dubai"	N/A	N/A	"2,136 sqft"
VERIFIED	SUPERAGENT	Office Space	"99,000 AED/year"	"Goldcrest Executive, JLT Cluster C, Jumeirah Lake Towers, Dubai"	N/A	N/A	878 sqft
VERIFIED	SUPERAGENT	Office Space	"130,000 AED/year"	"Fortune Tower, JLT Cluster C, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,034 sqft"
VERIFIED	SUPERAGENT	Office Space	"100,000 AED/year"	"Dubai Star, JLT Cluster L, Jumeirah Lake Towers, Dubai"	N/A	N/A	777 sqft
N/A	SUPERAGENT	Villa	"330,000 AED/year"	"Khalifa City A Villas, Khalifa City A, Khalifa City, Abu Dhabi"	N/A	7	"6,000 sqft"
N/A	SUPERAGENT	Office Space	"45,000 AED/year"	"Ajman Global City, Al Alia, Ajman"	N/A	1	"1,200 sqft"
N/A	SUPERAGENT	Bulk Rent Unit	"100,000 AED/year"	"Al Jurf 3, Al Jurf, Ajman Downtown, Ajman"	N/A	1	"1,400 sqft"
N/A	SUPERAGENT	Office Space	"42,000 AED/year"	"Al Mowaihat 3, Al Mowaihat, Ajman"	N/A	1	700 sqft
N/A	SUPERAGENT	Shop	"70,000 AED/year"	"Crown Palace Hotel, Al Rashidiya 1, Al Rashidiya, Ajman"	N/A	2	"1,100 sqft"
N/A	SUPERAGENT	Shop	"30,000 AED/year"	"Al Mina Building, Al Rawda 2, Al Rawda, Ajman"	N/A	N/A	600 sqft
N/A	SUPERAGENT	Warehouse	"140,000 AED/year"	"Al Jurf 3, Al Jurf, Ajman Downtown, Ajman"	N/A	1	"2,200 sqft"
N/A	SUPERAGENT	Shop	"15,000 AED/year"	"Ajman Global City, Al Alia, Ajman"	N/A	1	240 sqft
N/A	SUPERAGENT	Shop	"23,000 AED/year"	"Al Mina Building, Al Rawda 2, Al Rawda, Ajman"	N/A	N/A	269 sqft
N/A	SUPERAGENT	Shop	"12,000 AED/year"	"Abna Saqer Building, Al Hamidiya 1, Al Hamidiya, Ajman"	N/A	1	400 sqft
N/A	SUPERAGENT	Shop	"15,000 AED/year"	"Liwara 1, Ajman"	N/A	N/A	350 sqft
N/A	SUPERAGENT	Shop	"25,000 AED/year"	"Al Nafoora 1 building, Al Rawda 2, Al Rawda, Ajman"	N/A	1	750 sqft
N/A	SUPERAGENT	Shop	"20,000 AED/year"	"Ajman Global City, Al Alia, Ajman"	N/A	1	400 sqft
N/A	SUPERAGENT	Office Space	"80,000 AED/year"	"Al Ghoroub Tower, Al Alia, Ajman"	N/A	1	"1,550 sqft"
N/A	SUPERAGENT	Warehouse	"160,000 AED/year"	"Al Jurf 3, Al Jurf, Ajman Downtown, Ajman"	N/A	1	"2,600 sqft"
N/A	SUPERAGENT	Shop	"16,000 AED/year"	"Ajman Global City, Al Alia, Ajman"	N/A	1	250 sqft
VERIFIED	SUPERAGENT	Office Space	"135,000 AED/year"	"Indigo Icon, JLT Cluster F, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,184 sqft"
N/A	SUPERAGENT	Office Space	"259,998 AED/year"	"The Regal Tower, Business Bay, Dubai"	N/A	1	"1,581 sqft"
N/A	SUPERAGENT	Office Space	"404,569 AED/year"	"Al Moosa Tower 1, Al Moosa Towers, Sheikh Zayed Road, Dubai"	N/A	N/A	"2,452 sqft"
VERIFIED	SUPERAGENT	Office Space	"347,077 AED/year"	"Al Manara Tower, Business Bay, Dubai"	N/A	1	"1,487 sqft"
VERIFIED	SUPERAGENT	Office Space	"149,000 AED/year"	"B2B Tower, Business Bay, Dubai"	N/A	1	592 sqft
VERIFIED	N/A	Office Space	"210,195 AED/year"	"Indigo Icon, JLT Cluster F, Jumeirah Lake Towers, Dubai"	N/A	1	"1,557 sqft"
VERIFIED	SUPERAGENT	Office Space	"220,000 AED/year"	"The Burlington, Business Bay, Dubai"	N/A	1	877 sqft
VERIFIED	SUPERAGENT	Office Space	"150,000 AED/year"	"One Lake Plaza, JLT Cluster T, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,076 sqft"
VERIFIED	SUPERAGENT	Office Space	"169,999 AED/year"	"Indigo Icon, JLT Cluster F, Jumeirah Lake Towers, Dubai"	N/A	1	"1,042 sqft"
VERIFIED	SUPERAGENT	Office Space	"180,000 AED/year"	"Tiffany Tower, JLT Cluster W, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,248 sqft"
VERIFIED	SUPERAGENT	Office Space	"1,290,000 AED/year"	"The Opus, Business Bay, Dubai"	N/A	N/A	"2,841 sqft"
VERIFIED	SUPERAGENT	Office Space	"140,000 AED/year"	"Bayswater, Business Bay, Dubai"	N/A	N/A	756 sqft
VERIFIED	SUPERAGENT	Office Space	"700,000 AED/year"	"North Tower, Emirates Financial Towers, DIFC, Dubai"	N/A	1	"1,824 sqft"
VERIFIED	SUPERAGENT	Office Space	"2,000,000 AED/year"	"Vision Tower, Business Bay, Dubai"	N/A	N/A	"6,091 sqft"
VERIFIED	SUPERAGENT	Office Space	"650,000 AED/year"	"South Tower, Emirates Financial Towers, DIFC, Dubai"	N/A	N/A	"1,800 sqft"
VERIFIED	SUPERAGENT	Office Space	"160,000 AED/year"	"I Rise Tower, Barsha Heights (Tecom), Dubai"	N/A	N/A	746 sqft
VERIFIED	SUPERAGENT	Retail	"100,000 AED/year"	"AZIZI Riviera 3, Meydan One, Meydan, Dubai"	N/A	1	326 sqft
VERIFIED	SUPERAGENT	Retail	"100,000 AED/year"	"AZIZI Riviera 6, Meydan One, Meydan, Dubai"	N/A	N/A	317 sqft
VERIFIED	SUPERAGENT	Retail	"150,000 AED/year"	"Azizi Riviera 23, Meydan One, Meydan, Dubai"	N/A	N/A	400 sqft
VERIFIED	SUPERAGENT	Retail	"135,000 AED/year"	"AZIZI Riviera 5, Meydan One, Meydan, Dubai"	N/A	N/A	293 sqft
N/A	SUPERAGENT	Shop	"360,000 AED/year"	"Crystal Tower, Business Bay, Dubai"	N/A	1	"1,142 sqft"
N/A	SUPERAGENT	Full Floor	"1,518,480 AED/year"	"Nassima Tower, Sheikh Zayed Road, Dubai"	N/A	1	"7,992 sqft"
VERIFIED	SUPERAGENT	Office Space	"177,000 AED/year"	"Lake Central, Business Bay, Dubai"	N/A	N/A	708 sqft
VERIFIED	SUPERAGENT	Office Space	"750,400 AED/year"	"Westburry Tower 1, Westburry Square, Business Bay, Dubai"	N/A	N/A	"2,679 sqft"
VERIFIED	SUPERAGENT	Office Space	"135,000 AED/year"	"Binghatti Emerald, Jumeirah Village Circle, Dubai"	N/A	1	626 sqft
VERIFIED	SUPERAGENT	Office Space	"350,000 AED/year"	"Jumeirah Business Centre 4 (JBC 4), JLT Cluster N, Jumeirah Lake Towers, Dubai"	N/A	1	"1,129 sqft"
VERIFIED	SUPERAGENT	Office Space	"5,500,000 AED/year"	"Vision Tower, Business Bay, Dubai"	N/A	N/A	"11,057 sqft"
VERIFIED	SUPERAGENT	Office Space	"130,000 AED/year"	"The Metropolis, Business Bay, Dubai"	N/A	N/A	634 sqft
VERIFIED	SUPERAGENT	Shop	"90,000 AED/year"	"Suburbia Podium, Suburbia, Downtown Jebel Ali, Dubai"	N/A	N/A	956 sqft
N/A	SUPERAGENT	Warehouse	"4,278,000 AED/year"	"Industrial Area 18, Sharjah Industrial Area, Sharjah"	N/A	N/A	"93,000 sqft"
N/A	SUPERAGENT	Warehouse	"1,656,000 AED/year"	"Industrial Area 18, Sharjah Industrial Area, Sharjah"	N/A	N/A	"36,000 sqft"
VERIFIED	SUPERAGENT	Shop	"180,000 AED/year"	"Resortz by Danube, Arjan, Dubai"	N/A	N/A	795 sqft
VERIFIED	SUPERAGENT	Retail	"249,999 AED/year"	"Binghatti Amber, Jumeirah Village Circle, Dubai"	N/A	N/A	839 sqft
VERIFIED	SUPERAGENT	Office Space	"225,000 AED/year"	"Platinum Tower, Dubai Marina, Dubai"	N/A	1	"1,151 sqft"
VERIFIED	SUPERAGENT	Office Space	"135,000 AED/year"	"HDS Business Centre, JLT Cluster M, Jumeirah Lake Towers, Dubai"	N/A	2	"1,113 sqft"
VERIFIED	SUPERAGENT	Shop	"110,000 AED/year"	"One Lake Plaza, JLT Cluster T, Jumeirah Lake Towers, Dubai"	N/A	N/A	533 sqft
N/A	SUPERAGENT	Warehouse	"400,000 AED/year"	"Sharjah Airport Freezone (SAIF), Sharjah"	N/A	4	"26,900 sqft"
VERIFIED	SUPERAGENT	Office Space	"130,000 AED/year"	"Tamani Art Tower, Business Bay, Dubai"	N/A	N/A	530 sqft
VERIFIED	SUPERAGENT	Office Space	"85,000 AED/year"	"Tamani Art Tower, Business Bay, Dubai"	N/A	1	440 sqft
VERIFIED	SUPERAGENT	Office Space	"245,000 AED/year"	"Westburry Tower 1, Westburry Square, Business Bay, Dubai"	N/A	N/A	"1,018 sqft"
N/A	SUPERAGENT	Warehouse	"600,000 AED/year"	"Al Riqqa, Umm Al Quwain"	N/A	N/A	"53,820 sqft"
N/A	SUPERAGENT	Office Space	"148,580 AED/year"	"The LOFT Office 1, The LOFT Offices, Dubai Media City, Dubai"	N/A	1	874 sqft
N/A	SUPERAGENT	Office Space	"268,000 AED/year"	"The Regal Tower, Business Bay, Dubai"	N/A	1	"1,581 sqft"
N/A	SUPERAGENT	Office Space	"420,670 AED/year"	"Building 24, Dubai Internet City, Dubai"	N/A	1	"1,829 sqft"
N/A	SUPERAGENT	Office Space	"226,610 AED/year"	"The LOFT Office 1, The LOFT Offices, Dubai Media City, Dubai"	N/A	N/A	"1,333 sqft"
VERIFIED	N/A	Office Space	"140,000 AED/year"	"Bayswater, Business Bay, Dubai"	N/A	1	758 sqft
N/A	SUPERAGENT	Office Space	"630,000 AED/year"	"Al Remah Tower, Al Hosn, Al Khalidiya, Abu Dhabi"	N/A	N/A	"12,917 sqft"
N/A	SUPERAGENT	Retail	"476,000 AED/year"	"Al Marasy, Al Bateen, Abu Dhabi"	N/A	1	"3,014 sqft"
VERIFIED	SUPERAGENT	Office Space	"330,840 AED/year"	"Iris Bay, Business Bay, Dubai"	N/A	1	"1,838 sqft"
VERIFIED	SUPERAGENT	Office Space	"745,000 AED/year"	"Bay Square Building 3, Bay Square, Business Bay, Dubai"	N/A	1	"2,638 sqft"
VERIFIED	SUPERAGENT	Villa	"3,000,000 AED/year"	"Al Safa 2 Villas, Al Safa 2, Al Safa, Dubai"	N/A	7+	"13,000 sqft"
VERIFIED	SUPERAGENT	Retail	"450,000 AED/year"	"AZIZI Riviera 5, Meydan One, Meydan, Dubai"	N/A	N/A	"1,502 sqft"
N/A	SUPERAGENT	Office Space	"40,000 AED/year"	"Julphar Commercial Tower, Julphar Towers, Al Nakheel, Ras Al Khaimah"	N/A	1	"1,075 sqft"
VERIFIED	SUPERAGENT	Office Space	"650,000 AED/year"	"Almas Tower, Lake Almas East, Jumeirah Lake Towers, Dubai"	N/A	N/A	"2,001 sqft"
N/A	SUPERAGENT	Office Space	"45,000 AED/year"	"Ajman Hills, Al Alia, Ajman"	N/A	1	"1,200 sqft"
N/A	SUPERAGENT	Warehouse	"90,000 AED/year"	"Al Jurf 3, Al Jurf, Ajman Downtown, Ajman"	N/A	1	"1,500 sqft"
N/A	SUPERAGENT	Warehouse	"90,000 AED/year"	"Al Jurf 3, Al Jurf, Ajman Downtown, Ajman"	N/A	1	"1,250 sqft"
N/A	SUPERAGENT	Full Floor	"390,000 AED/year"	"Ajman 44 building, Al Hamidiya 1, Al Hamidiya, Ajman"	N/A	4	"8,000 sqft"
N/A	SUPERAGENT	Shop	"23,000 AED/year"	"Al Nafoora 1 building, Al Rawda 2, Al Rawda, Ajman"	N/A	1	250 sqft
N/A	SUPERAGENT	Shop	"16,000 AED/year"	"Ajman Global City, Al Alia, Ajman"	N/A	1	250 sqft
N/A	SUPERAGENT	Shop	"33,000 AED/year"	"Abna Saqer Building, Al Hamidiya 1, Al Hamidiya, Ajman"	N/A	N/A	500 sqft
N/A	SUPERAGENT	Office Space	"80,000 AED/year"	"Al Ghoroub Tower, Al Alia, Ajman"	N/A	1	"1,550 sqft"
VERIFIED	SUPERAGENT	Office Space	"420,000 AED/year"	"Sky Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"	N/A	3	"2,800 sqft"
VERIFIED	SUPERAGENT	Office Space	"249,500 AED/year"	"Mazaya Business Avenue AA1, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,757 sqft"
VERIFIED	SUPERAGENT	Office Space	"154,000 AED/year"	"Jumeirah Bay X2, JLT Cluster X, Jumeirah Lake Towers, Dubai"	N/A	1	"1,105 sqft"
VERIFIED	SUPERAGENT	Office Space	"349,000 AED/year"	"Mazaya Business Avenue BB2, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,698 sqft"
VERIFIED	SUPERAGENT	Office Space	"269,000 AED/year"	"Mazaya Business Avenue BB1, Mazaya Business Avenue, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,260 sqft"
VERIFIED	SUPERAGENT	Office Space	"135,000 AED/year"	"HDS Business Centre, JLT Cluster M, Jumeirah Lake Towers, Dubai"	N/A	2	"1,117 sqft"
VERIFIED	SUPERAGENT	Office Space	"120,000 AED/year"	"Fortune Tower, JLT Cluster C, Jumeirah Lake Towers, Dubai"	N/A	N/A	"1,022 sqft"
VERIFIED	SUPERAGENT	Office Space	"475,000 AED/year"	"Swiss Tower, JLT Cluster Y, Jumeirah Lake Towers, Dubai"	N/A	N/A	"2,137 sqft"
VERIFIED	SUPERAGENT	Office Space	"210,000 AED/year"	"Jumeirah Business Centre 2 (JBC 2), JLT Cluster V, Jumeirah Lake Towers, Dubai"	N/A	1	"1,023 sqft"
VERIFIED	SUPERAGENT	Office Space	"299,999 AED/year"	"Saba Towers, JLT Cluster Q, Jumeirah Lake Towers, Dubai"	N/A	1	"1,708 sqft"
VERIFIED	SUPERAGENT	Office Space	"280,000 AED/year"	"The Binary Tower, Business Bay, Dubai"	N/A	N/A	867 sqft
