Verification	Agent	Type	Rent	Location	Bedroom	Bathroom	Area
N/A	SUPERAGENT	Apartment	"66,999 AED/year"	"Fatimah Saleh Building, Al Muhaisnah 4, Al Muhaisnah, Dubai"	2	3	"1,400 sqft"
N/A	N/A	Apartment	"35,000 AED/year"	"Al Mamsha, Muwaileh, Sharjah"	studio	1	413 sqft
N/A	N/A	Apartment	"48,000 AED/year"	"Al Rawda 2, Al Rawda, Ajman"	2	2	"1,460 sqft"
VERIFIED	N/A	Apartment	"65,000 AED/year"	"Azizi Aliyah, Al Jaddaf, Dubai"	studio	1	353 sqft
VERIFIED	N/A	Apartment	"95,000 AED/year"	"Lolena residence, Jumeirah Village Circle, Dubai"	2	3	"1,055 sqft"
VERIFIED	N/A	Townhouse	"110,000 AED/year"	"Warsan Village, International City, Dubai"	3	4	"1,681 sqft"
N/A	N/A	Apartment	"63,000 AED/year"	"Afnan 2, Midtown, Dubai Production City (IMPZ), Dubai"	1	1	712 sqft
VERIFIED	N/A	Apartment	"445,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	1	2	856 sqft
VERIFIED	N/A	Apartment	"220,000 AED/year"	"Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi"	1	2	"1,497 sqft"
VERIFIED	N/A	Apartment	"450,000 AED/year"	"Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi"	2	3	"2,264 sqft"
VERIFIED	N/A	Villa	"360,000 AED/year"	"Zulal 1, Zulal, The Lakes, Dubai"	3	4	"2,947 sqft"
N/A	SUPERAGENT	Apartment	"159,000 AED/year"	"Continental Tower, Dubai Marina, Dubai"	2	3	"1,230 sqft"
VERIFIED	SUPERAGENT	Apartment	"85,000 AED/year"	"Bloom Heights B, Bloom Heights, Jumeirah Village Circle, Dubai"	1	1	733 sqft
VERIFIED	N/A	Apartment	"65,000 AED/year"	"Cricket Tower, Dubai Sports City, Dubai"	1	1	677 sqft
N/A	N/A	Apartment	"125,615 AED/year"	"Sama Tower, Electra Street, Abu Dhabi"	3	3	"1,937 sqft"
N/A	N/A	Apartment	"29,999 AED/year"	"Souks Residential, Al Mamsha, Muwaileh, Sharjah"	studio	1	370 sqft
N/A	N/A	Apartment	"65,998 AED/year"	"Expo Village Residences, Expo City, Dubai"	1	1	800 sqft
N/A	N/A	Apartment	"145,000 AED/year"	"Expo Village Residences, Expo City, Dubai"	3	2	"1,500 sqft"
N/A	N/A	Apartment	"129,999 AED/year"	"Expo Village Residences, Expo City, Dubai"	3	2	"1,500 sqft"
N/A	N/A	Apartment	"90,000 AED/year"	"Expo Village Residences, Expo City, Dubai"	2	2	"1,300 sqft"
N/A	N/A	Apartment	"95,000 AED/year"	"Expo Village Residences, Expo City, Dubai"	2	2	"1,300 sqft"
N/A	N/A	Apartment	"89,999 AED/year"	"Expo Village Residences, Expo City, Dubai"	2	2	"1,300 sqft"
N/A	N/A	Apartment	"33,000 AED/year"	"Ibtikar 2, Al Majaz 2, Al Majaz, Sharjah"	2	2	"1,350 sqft"
N/A	N/A	Apartment	"130,000 AED/year"	"Aykon City Tower C, Aykon City, Business Bay, Dubai"	2	2	809 sqft
VERIFIED	N/A	Apartment	"170,000 AED/year"	"Act Towers, Opera District, Downtown Dubai, Dubai"	2	2	"1,111 sqft"
N/A	N/A	Villa	"140,000 AED/year"	"Al Zahia, Muwaileh Commercial, Sharjah"	3	4	"2,200 sqft"
N/A	N/A	Villa	"240,000 AED/year"	"Quortaj, North Village, Al Furjan, Dubai"	3	3	"3,242 sqft"
N/A	N/A	Villa	"310,000 AED/year"	"Quortaj, North Village, Al Furjan, Dubai"	4	4	"6,629 sqft"
N/A	N/A	Apartment	"38,000 AED/year"	"Mohamed Bin Zayed Centre, Mohamed Bin Zayed City, Abu Dhabi"	1	1	900 sqft
N/A	N/A	Apartment	"37,000 AED/year"	"Lagoon B15, The Lagoons, Mina Al Arab, Ras Al Khaimah"	1	2	628 sqft
VERIFIED	N/A	Apartment	"50,000 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	studio	1	348 sqft
VERIFIED	N/A	Apartment	"305,000 AED/year"	"Burj Daman, DIFC, Dubai"	2	3	"1,845 sqft"
N/A	N/A	Apartment	"28,000 AED/year"	"Al Mowaihat 3, Al Mowaihat, Ajman"	1	2	"1,200 sqft"
N/A	N/A	Apartment	"90,000 AED/year"	"Elite Residence, Dubai Marina, Dubai"	1	2	960 sqft
VERIFIED	N/A	Villa	"365,000 AED/year"	"Aura, Tilal Al Ghaf, Dubai"	4	5	"3,410 sqft"
VERIFIED	N/A	Villa	"895,000 AED/year"	"Harmony 2, Harmony, Tilal Al Ghaf, Dubai"	5	6	"5,899 sqft"
N/A	SUPERAGENT	Apartment	"36,000 AED/year"	"Royal Breeze 5, Royal Breeze, Al Hamra Village, Ras Al Khaimah"	1	1	599 sqft
VERIFIED	N/A	Apartment	"120,000 AED/year"	"Claren Tower 2, Claren Towers, Downtown Dubai, Dubai"	1	1	838 sqft
VERIFIED	N/A	Villa	"84,999 AED/year"	"Aknan Villas, Vardon, Damac Hills 2, Dubai"	3	3	"1,802 sqft"
VERIFIED	N/A	Apartment	"150,000 AED/year"	"Tower B, DAMAC Towers by Paramount, Business Bay, Dubai"	2	3	"1,514 sqft"
VERIFIED	N/A	Apartment	"450,000 AED/year"	"One Za'abeel The Residences, Zabeel 1, Zabeel, Dubai"	2	3	"1,781 sqft"
N/A	N/A	Apartment	"43,000 AED/year"	"Al Naimiya, Al Nuaimiya, Ajman"	3	3	"1,500 sqft"
N/A	N/A	Apartment	"30,000 AED/year"	"Shakhbout City, Abu Dhabi"	studio	1	544 sqft
N/A	N/A	Apartment	"38,000 AED/year"	"Madinat Al Riyad, Abu Dhabi"	1	1	"1,021 sqft"
N/A	N/A	Apartment	"75,000 AED/year"	"Muroor Area, Abu Dhabi"	1	1	900 sqft
N/A	N/A	Villa	"500,000 AED/year"	"Umm Suqeim 1 Villas, Umm Suqeim 1, Umm Suqeim, Dubai"	5	6	"5,000 sqft"
VERIFIED	N/A	Townhouse	"500,000 AED/year"	"Harmony 2, Harmony, Tilal Al Ghaf, Dubai"	4	5	"4,650 sqft"
N/A	N/A	Apartment	"32,990 AED/year"	"Ibtikar 2, Al Majaz 2, Al Majaz, Sharjah"	1	1	900 sqft
VERIFIED	N/A	Apartment	"265,000 AED/year"	"Building 21A, City Walk, Dubai"	2	3	"1,834 sqft"
VERIFIED	N/A	Apartment	"175,000 AED/year"	"Al Ghaf 2, Al Ghaf, Greens, Dubai"	3	2	"1,619 sqft"
N/A	N/A	Apartment	"52,999 AED/year"	"Tiraz, Naseej District, Aljada, Sharjah"	1	2	763 sqft
VERIFIED	N/A	Apartment	"110,000 AED/year"	"Belgravia 3, Belgravia, Jumeirah Village Circle, Dubai"	1	1	818 sqft
N/A	N/A	Apartment	"131,000 AED/year"	"Golden Sands 14, Mankhool, Bur Dubai, Dubai"	2	3	"1,472 sqft"
N/A	N/A	Apartment	"68,000 AED/year"	"Golden Sands 12, Mankhool, Bur Dubai, Dubai"	1	2	600 sqft
N/A	N/A	Apartment	"51,000 AED/year"	"Expo Village Residences, Expo City, Dubai"	studio	1	450 sqft
N/A	N/A	Apartment	"66,000 AED/year"	"Expo Village Residences, Expo City, Dubai"	1	1	800 sqft
N/A	N/A	Apartment	"50,999 AED/year"	"Expo Village Residences, Expo City, Dubai"	studio	1	500 sqft
VERIFIED	N/A	Villa	"120,000 AED/year"	"Albizia, Damac Hills 2, Dubai"	3	3	"1,244 sqft"
N/A	N/A	Apartment	"34,999 AED/year"	"Souks Residential, Al Mamsha, Muwaileh, Sharjah"	studio	1	570 sqft
VERIFIED	N/A	Apartment	"50,000 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	studio	1	319 sqft
VERIFIED	N/A	Apartment	"175,000 AED/year"	"29 Burj Boulevard Tower 2, 29 Burj Boulevard, Downtown Dubai, Dubai"	2	3	"1,030 sqft"
N/A	N/A	Apartment	"32,000 AED/year"	"Royal breeze 3, Royal Breeze, Al Hamra Village, Ras Al Khaimah"	studio	1	585 sqft
N/A	N/A	Townhouse	"130,000 AED/year"	"Marbella, Mina Al Arab, Ras Al Khaimah"	3	4	"2,514 sqft"
N/A	N/A	Villa	"120,000 AED/year"	"Greenviews 2, EMAAR South, Dubai South (Dubai World Central), Dubai"	3	4	"1,637 sqft"
VERIFIED	N/A	Villa	"499,999 AED/year"	"Nad Al Sheba 4, Nad Al Sheba, Dubai"	6	7	"15,001 sqft"
VERIFIED	N/A	Apartment	"48,000 AED/year"	"AZIZI Roy Mediterranean, Al Furjan, Dubai"	studio	1	397 sqft
VERIFIED	N/A	Townhouse	"95,000 AED/year"	"Aknan Villas, Vardon, Damac Hills 2, Dubai"	3	3	"1,208 sqft"
VERIFIED	N/A	Villa	"1,800,000 AED/year"	"Sector E, Emirates Hills, Dubai"	7	7+	"16,000 sqft"
N/A	N/A	Apartment	"350,000 AED/year"	"Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi"	2	3	"1,995 sqft"
N/A	N/A	Villa	"280,000 AED/year"	"Al Hamra Village Villas, Al Hamra Village, Ras Al Khaimah"	6	7	"7,500 sqft"
VERIFIED	N/A	Apartment	"130,000 AED/year"	"The Links Canal Apartments, The Links, The Views, Dubai"	1	2	917 sqft
VERIFIED	N/A	Apartment	"55,000 AED/year"	"Al Khail Heights, Al Quoz, Dubai"	studio	1	453 sqft
VERIFIED	N/A	Apartment	"190,000 AED/year"	"Marina Vista, EMAAR Beachfront, Dubai Harbour, Dubai"	2	2	"1,082 sqft"
N/A	N/A	Apartment	"105,000 AED/year"	"Ganadah Tower, Al Khalidiya, Abu Dhabi"	3	4	"1,475 sqft"
VERIFIED	N/A	Apartment	"280,000 AED/year"	"Grand Bleu Tower 2, EMAAR Beachfront, Dubai Harbour, Dubai"	2	2	"1,254 sqft"
VERIFIED	N/A	Apartment	"100,000 AED/year"	"ANWA, Maritime City, Dubai"	1	2	929 sqft
N/A	N/A	Apartment	"28,999 AED/year"	"Al Taawun Street, Al Taawun, Sharjah"	1	1	880 sqft
N/A	SUPERAGENT	Apartment	"190,000 AED/year"	"Burj Royale, Downtown Dubai, Dubai"	2	2	"1,056 sqft"
VERIFIED	N/A	Apartment	"45,000 AED/year"	"O2 Tower, Jumeirah Village Circle, Dubai"	studio	1	401 sqft
VERIFIED	N/A	Villa	"550,000 AED/year"	"Flora, DAMAC Hills, Dubai"	5	6	"5,200 sqft"
N/A	N/A	Villa	"550,000 AED/year"	"Harmony 1, Harmony, Tilal Al Ghaf, Dubai"	5	6	"4,416 sqft"
VERIFIED	N/A	Apartment	"85,000 AED/year"	"Binghatti Creek, Al Jaddaf, Dubai"	1	2	700 sqft
VERIFIED	N/A	Townhouse	"175,000 AED/year"	"Noor Townhouses, Town Square, Dubai"	4	4	"2,973 sqft"
VERIFIED	N/A	Villa	"1,000,000 AED/year"	"Nad Al Sheba Villas, Nad Al Sheba 3, Nad Al Sheba, Dubai"	5	7	"13,333 sqft"
N/A	N/A	Apartment	"110,000 AED/year"	"Al Anwar Tower, Al Khan Lagoon, Al Khan, Sharjah"	3	4	"2,900 sqft"
N/A	N/A	Apartment	"260,000 AED/year"	"Central Park Building 1, Central Park at City Walk, City Walk, Dubai"	2	3	"1,465 sqft"
VERIFIED	N/A	Apartment	"595,000 AED/year"	"Apartment Building 1, Bluewaters Residences, Bluewaters, Dubai"	2	3	"1,711 sqft"
N/A	SUPERAGENT	Apartment	"420,000 AED/year"	"Apartment Building 2, Bluewaters Residences, Bluewaters, Dubai"	2	2	"1,535 sqft"
N/A	N/A	Apartment	"95,000 AED/year"	"Golden Sands 7, Mankhool, Bur Dubai, Dubai"	2	2	"1,150 sqft"
N/A	SUPERAGENT	Apartment	"180,000 AED/year"	"Noor Townhouses, Town Square, Dubai"	3	3	"2,020 sqft"
VERIFIED	N/A	Apartment	"225,000 AED/year"	"Act Towers, Opera District, Downtown Dubai, Dubai"	2	3	"1,111 sqft"
VERIFIED	N/A	Apartment	"200,000 AED/year"	"Banyan Tree Residences Hillside Dubai, Jumeirah Lake Towers, Dubai"	2	3	"1,454 sqft"
N/A	SUPERAGENT	Apartment	"105,000 AED/year"	"Studio One, Dubai Marina, Dubai"	1	2	714 sqft
VERIFIED	N/A	Apartment	"310,000 AED/year"	"The Address Residence Fountain Views 1, The Address Residence Fountain Views, Downtown Dubai, Dubai"	2	3	"1,445 sqft"
N/A	N/A	Apartment	"110,000 AED/year"	"Al Khan Lagoon, Al Khan, Sharjah"	3	3	"2,250 sqft"
N/A	SUPERAGENT	Apartment	"80,000 AED/year"	"Dickens Circus 1, Dickens Circus, Motor City, Dubai"	1	2	"1,047 sqft"
N/A	SUPERAGENT	Apartment	"46,000 AED/year"	"Al Warqa'a 1 Building, Al Warqa'a 1, Al Warqa'a, Dubai"	1	1	675 sqft
N/A	SUPERAGENT	Apartment	"95,000 AED/year"	"Al Warqa'a 1 Building, Al Warqa'a 1, Al Warqa'a, Dubai"	2	3	"1,300 sqft"
N/A	SUPERAGENT	Apartment	"38,000 AED/year"	"Al Warqa'a 1 Building, Al Warqa'a 1, Al Warqa'a, Dubai"	studio	1	350 sqft
VERIFIED	N/A	Apartment	"48,000 AED/year"	"AZIZI Riviera 1, Meydan One, Meydan, Dubai"	studio	1	318 sqft
VERIFIED	N/A	Apartment	"52,000 AED/year"	"Resortz by Danube, Arjan, Dubai"	studio	1	430 sqft
N/A	SUPERAGENT	Villa	"420,000 AED/year"	"Mirador, Arabian Ranches, Dubai"	4	5	"6,864 sqft"
N/A	SUPERAGENT	Villa	"470,000 AED/year"	"Al Barsha South 2, Al Barsha South, Al Barsha, Dubai"	5	7	"6,500 sqft"
N/A	SUPERAGENT	Villa	"550,000 AED/year"	"Terra Nova, Arabian Ranches, Dubai"	5	6	"8,993 sqft"
N/A	N/A	Villa	"240,000 AED/year"	"Shakhbout City, Abu Dhabi"	4	6	"5,300 sqft"
N/A	N/A	Apartment	"43,000 AED/year"	"The Riff 4, The Riff, Aljada, Sharjah"	1	1	750 sqft
N/A	SUPERAGENT	Apartment	"69,000 AED/year"	"Al Khan, Sharjah"	3	4	"2,510 sqft"
VERIFIED	N/A	Apartment	"120,000 AED/year"	"New Bridge Hills 1, New Bridge Hills, Motor City, Dubai"	2	3	"1,880 sqft"
VERIFIED	N/A	Apartment	"79,000 AED/year"	"Marina Pinnacle, Dubai Marina, Dubai"	1	1	844 sqft
N/A	N/A	Apartment	"230,000 AED/year"	"Qaryat Al Hidd, Saadiyat Island, Abu Dhabi"	3	5	"2,066 sqft"
N/A	N/A	Apartment	"49,000 AED/year"	"Oasis Tower, Al Rashidiya 1, Al Rashidiya, Ajman"	2	3	"1,600 sqft"
N/A	N/A	Apartment	"70,000 AED/year"	"Waters Edge, Yas Island, Abu Dhabi"	studio	1	479 sqft
N/A	N/A	Villa	"280,000 AED/year"	"Nakheel Villas, Jumeirah Village Circle, Dubai"	4	5	"5,398 sqft"
N/A	SUPERAGENT	Apartment	"70,000 AED/year"	"Villa Myra, Jumeirah Village Circle, Dubai"	1	2	891 sqft
VERIFIED	N/A	Apartment	"40,000 AED/year"	"Lawnz by Danube Block 3, Lawnz by Danube, International City, Dubai"	studio	1	431 sqft
VERIFIED	N/A	Apartment	"100,000 AED/year"	"1 Residences - 2, Al Kifaf, Bur Dubai, Dubai"	1	2	888 sqft
N/A	N/A	Apartment	"89,999 AED/year"	"Aljada, Sharjah"	2	3	"1,297 sqft"
N/A	N/A	Apartment	"47,999 AED/year"	"Beach Tower 2, Al Khan Lagoon, Al Khan, Sharjah"	1	2	"1,080 sqft"
VERIFIED	N/A	Apartment	"48,000 AED/year"	"Binghatti Crystals, Dubai Silicon Oasis, Dubai"	studio	1	449 sqft
N/A	N/A	Townhouse	"250,000 AED/year"	"East Village, Al Furjan, Dubai"	3	3	"2,471 sqft"
VERIFIED	N/A	Apartment	"56,999 AED/year"	"Mayas Geneva, Jumeirah Village Circle, Dubai"	studio	1	471 sqft
N/A	N/A	Apartment	"110,000 AED/year"	"The Gardens Buildings, The Gardens, Dubai"	2	2	"1,012 sqft"
VERIFIED	N/A	Apartment	"63,999 AED/year"	"Bayz by Danube, Business Bay, Dubai"	studio	1	407 sqft
N/A	N/A	Villa	"87,000 AED/year"	"Al Mowaihat 2, Al Mowaihat, Ajman"	5	7+	"5,000 sqft"
N/A	N/A	Apartment	"380,000 AED/year"	"Building 13A, City Walk, Dubai"	3	5	"2,384 sqft"
N/A	SUPERAGENT	Apartment	"60,000 AED/year"	"Al Khail Gate, Al Quoz 2, Al Quoz, Dubai"	2	2	"1,334 sqft"
VERIFIED	N/A	Apartment	"80,000 AED/year"	"Reva Residences, Business Bay, Dubai"	1	1	471 sqft
VERIFIED	N/A	Villa	"1,800,000 AED/year"	"Umm Al Sheif Villas, Umm Al Sheif, Dubai"	4	7+	"14,800 sqft"
N/A	N/A	Apartment	"33,999 AED/year"	"Future Tower 4, Al Khan, Sharjah"	1	2	900 sqft
N/A	N/A	Apartment	"29,995 AED/year"	"Al Hafeet Tower, Al Khan, Sharjah"	1	2	800 sqft
VERIFIED	N/A	Apartment	"33,000 AED/year"	"S01, Spain Cluster, International City, Dubai"	studio	1	478 sqft
VERIFIED	N/A	Apartment	"150,000 AED/year"	"Rahaal, Madinat Jumeirah Living, Umm Suqeim, Dubai"	1	1	828 sqft
N/A	N/A	Apartment	"88,000 AED/year"	"Al Kifaf Apartments, Al Karama, Dubai"	2	2	845 sqft
N/A	N/A	Apartment	"32,000 AED/year"	"Muwaileh, Sharjah"	1	1	860 sqft
N/A	N/A	Apartment	"45,000 AED/year"	"The Square, Al Mamzar, Deira, Dubai"	studio	1	580 sqft
VERIFIED	N/A	Apartment	"80,000 AED/year"	"Elite Downtown Residence, Downtown Dubai, Dubai"	studio	1	431 sqft
N/A	SUPERAGENT	Apartment	"200,000 AED/year"	"Central 1, Business Bay, Dubai"	3	3	"1,500 sqft"
VERIFIED	N/A	Townhouse	"110,000 AED/year"	"Warsan Village, International City, Dubai"	3	4	"1,687 sqft"
VERIFIED	N/A	Townhouse	"215,000 AED/year"	"Calero, DAMAC Hills, Dubai"	4	3	"1,937 sqft"
N/A	N/A	Apartment	"185,000 AED/year"	"Leaf Tower, Tamouh, Al Reem Island, Abu Dhabi"	3	3	"1,360 sqft"
N/A	N/A	Apartment	"65,000 AED/year"	"Bayz by Danube, Business Bay, Dubai"	studio	1	407 sqft
VERIFIED	N/A	Apartment	"98,000 AED/year"	"Carson A, Carson, DAMAC Hills, Dubai"	1	2	804 sqft
VERIFIED	N/A	Apartment	"112,000 AED/year"	"Binghatti Crest, Jumeirah Village Circle, Dubai"	2	2	"1,183 sqft"
VERIFIED	N/A	Apartment	"94,998 AED/year"	"Vincitore Benessere, Arjan, Dubai"	1	1	652 sqft
N/A	SUPERAGENT	Villa	"160,000 AED/year"	"Al Jazirah Al Hamra, Ras Al Khaimah"	2	3	"1,800 sqft"
N/A	N/A	Apartment	"95,000 AED/year"	"Golden Sands 8, Mankhool, Bur Dubai, Dubai"	2	2	"1,150 sqft"
VERIFIED	N/A	Apartment	"55,000 AED/year"	"Myka Residence, Dubai Production City (IMPZ), Dubai"	studio	1	442 sqft
N/A	N/A	Townhouse	"140,000 AED/year"	"Flamingo Villas, Mina Al Arab, Ras Al Khaimah"	3	3	"2,477 sqft"
N/A	SUPERAGENT	Apartment	"60,000 AED/year"	"AZIZI Riviera 37, Meydan One, Meydan, Dubai"	studio	1	367 sqft
VERIFIED	N/A	Apartment	"205,000 AED/year"	"Burj Daman, DIFC, Dubai"	2	3	"1,583 sqft"
VERIFIED	N/A	Villa	"425,000 AED/year"	"Sidra Villas I, Sidra Villas, Dubai Hills Estate, Dubai"	4	5	"5,060 sqft"
VERIFIED	N/A	Apartment	"49,900 AED/year"	"Artesia C, Artesia, DAMAC Hills, Dubai"	studio	1	459 sqft
N/A	SUPERAGENT	Apartment	"175,000 AED/year"	"Sun Tower, Shams Abu Dhabi, Al Reem Island, Abu Dhabi"	3	4	"1,800 sqft"
VERIFIED	N/A	Apartment	"380,000 AED/year"	"Central Park Building 1, Central Park at City Walk, City Walk, Dubai"	3	4	"2,068 sqft"
N/A	SUPERAGENT	Apartment	"90,000 AED/year"	"Al Khan Lagoon, Al Khan, Sharjah"	3	5	"3,020 sqft"
N/A	N/A	Apartment	"38,990 AED/year"	"Rose Tower, Al Khan, Sharjah"	2	2	"1,500 sqft"
N/A	N/A	Townhouse	"170,000 AED/year"	"Noya Viva, Noya, Yas Island, Abu Dhabi"	3	3	"1,816 sqft"
N/A	N/A	Apartment	"48,000 AED/year"	"Al Majaz 3, Al Majaz, Sharjah"	3	4	"1,900 sqft"
N/A	N/A	Apartment	"45,000 AED/year"	"Al Zahia, Muwaileh Commercial, Sharjah"	studio	1	400 sqft
N/A	N/A	Apartment	"115,000 AED/year"	"Al Najda Street, Abu Dhabi"	3	4	"1,900 sqft"
N/A	N/A	Apartment	"40,000 AED/year"	"Future tower 1, Al Khan, Sharjah"	2	2	"1,500 sqft"
N/A	SUPERAGENT	Apartment	"60,000 AED/year"	"Al Warqa'a 1 Building, Al Warqa'a 1, Al Warqa'a, Dubai"	1	2	921 sqft
N/A	SUPERAGENT	Apartment	"55,000 AED/year"	"Al Warqa'a 1 Building, Al Warqa'a 1, Al Warqa'a, Dubai"	1	2	900 sqft
N/A	N/A	Apartment	"109,999 AED/year"	"Wasl1, Al Kifaf, Bur Dubai, Dubai"	1	2	922 sqft
N/A	SUPERAGENT	Apartment	"87,000 AED/year"	"Avanos, Jumeirah Village Circle, Dubai"	1	2	880 sqft
N/A	N/A	Apartment	"600,000 AED/year"	"Mamsha Al Saadiyat, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi"	3	6	"3,217 sqft"
N/A	N/A	Villa	"240,000 AED/year"	"Shakhbout City, Abu Dhabi"	6	7+	"9,000 sqft"
VERIFIED	N/A	Apartment	"190,000 AED/year"	"Trident Grand Residence, Dubai Marina, Dubai"	2	3	"1,468 sqft"
VERIFIED	N/A	Villa	"350,000 AED/year"	"Madinat Hind 3, Dubai Land, Dubai"	7	4	"6,132 sqft"
N/A	N/A	Apartment	"180,000 AED/year"	"Sobha Creek Vistas Grande, Sobha Hartland, Mohammed Bin Rashid City, Dubai"	2	2	"1,111 sqft"
VERIFIED	N/A	Villa	"250,000 AED/year"	"Nad Al Sheba Villas, Nad Al Sheba 3, Nad Al Sheba, Dubai"	4	5	"5,050 sqft"
N/A	SUPERAGENT	Townhouse	"160,000 AED/year"	"Noya Viva, Noya, Yas Island, Abu Dhabi"	2	3	"1,334 sqft"
N/A	N/A	Apartment	"90,000 AED/year"	"Waters Edge, Yas Island, Abu Dhabi"	1	1	686 sqft
VERIFIED	N/A	Apartment	"44,000 AED/year"	"Viridis D, Viridis Residence and Hotel Apartments, Damac Hills 2, Dubai"	studio	1	420 sqft
N/A	N/A	Apartment	"33,000 AED/year"	"Shakhbout City, Abu Dhabi"	studio	1	900 sqft
N/A	N/A	Apartment	"115,000 AED/year"	"Bellevue Tower 1, Bellevue Towers, Downtown Dubai, Dubai"	1	1	617 sqft
N/A	N/A	Apartment	"30,999 AED/year"	"Al Nahda Residential Complex, Al Nahda, Sharjah"	1	1	950 sqft
N/A	N/A	Apartment	"32,999 AED/year"	"Tiger Building Al Qadesia, Al Nahda, Sharjah"	1	1	750 sqft
N/A	N/A	Apartment	"26,999 AED/year"	"The Link, East Village, Aljada, Sharjah"	studio	1	450 sqft
N/A	N/A	Apartment	"38,990 AED/year"	"Muweileh Community, Muwaileh Commercial, Sharjah"	1	2	930 sqft
N/A	N/A	Apartment	"39,990 AED/year"	"City Gate Tower, Al Taawun, Sharjah"	2	2	"1,100 sqft"
N/A	N/A	Apartment	"28,990 AED/year"	"The Riff 5, The Riff, Aljada, Sharjah"	studio	1	400 sqft
N/A	N/A	Villa	"180,000 AED/year"	"Safi Townhouses, Town Square, Dubai"	3	4	"2,108 sqft"
N/A	N/A	Apartment	"100,000 AED/year"	"Shakhbout City, Abu Dhabi"	3	4	"2,000 sqft"
N/A	N/A	Villa	"575,000 AED/year"	"Nad Al Sheba Gardens, Nad Al Sheba 1, Nad Al Sheba, Dubai"	5	5	"6,500 sqft"
N/A	N/A	Villa	"130,000 AED/year"	"Mohamed Bin Zayed City, Abu Dhabi"	4	5	"8,000 sqft"
N/A	N/A	Apartment	"30,000 AED/year"	"Al Sadek 1, Abu shagara, Sharjah"	1	1	"1,000 sqft"
N/A	N/A	Hotel & Hotel Apartment	"74,000 AED/year"	"Barari Hills Residence, Majan, Dubai Land, Dubai"	1	2	850 sqft
VERIFIED	N/A	Apartment	"100,000 AED/year"	"Profile Residence, Dubai Sports City, Dubai"	2	3	"1,365 sqft"
N/A	N/A	Apartment	"55,000 AED/year"	"Tiraz 2, Aljada, Sharjah"	1	1	810 sqft
VERIFIED	N/A	Apartment	"205,000 AED/year"	"Address Harbour Point Tower 2, Address Harbour Point, Dubai Creek Harbour (The Lagoons), Dubai"	2	2	"1,103 sqft"
VERIFIED	N/A	Duplex	"115,000 AED/year"	"Jumeirah Bay Towers, Jumeirah Lake Towers, Dubai"	1	1	853 sqft
N/A	N/A	Apartment	"18,000 AED/year"	"Muwaileh, Sharjah"	studio	1	460 sqft
VERIFIED	N/A	Apartment	"90,000 AED/year"	"The Nook 2, The Nook, Wasl Gate, Dubai"	3	2	"1,025 sqft"
VERIFIED	N/A	Apartment	"125,000 AED/year"	"Marina Pinnacle, Dubai Marina, Dubai"	2	3	"1,219 sqft"
VERIFIED	N/A	Apartment	"51,000 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	studio	1	300 sqft
N/A	N/A	Apartment	"170,000 AED/year"	"Marriott Executive Apartments, Al Barsha South, Al Barsha, Dubai"	1	2	"1,152 sqft"
VERIFIED	N/A	Villa	"155,000 AED/year"	"Mira Oasis 2, Mira Oasis, Reem, Dubai"	3	3	"2,837 sqft"
N/A	N/A	Apartment	"95,000 AED/year"	"Rabdan Building, Motor City, Dubai"	2	3	"1,250 sqft"
VERIFIED	N/A	Apartment	"120,000 AED/year"	"AZIZI Riviera, Meydan One, Meydan, Dubai"	2	2	997 sqft
VERIFIED	N/A	Apartment	"220,000 AED/year"	"Residences 14, District One, Mohammed Bin Rashid City, Dubai"	2	3	"1,204 sqft"
VERIFIED	N/A	Apartment	"80,000 AED/year"	"Binghatti LUNA, Jumeirah Village Circle, Dubai"	1	2	647 sqft
N/A	N/A	Apartment	"50,000 AED/year"	"Al Majaz 3, Al Majaz, Sharjah"	3	4	"1,900 sqft"
N/A	N/A	Apartment	"200,000 AED/year"	"Al Ghaf 3, Al Ghaf, Greens, Dubai"	3	2	"1,652 sqft"
N/A	N/A	Apartment	"145,000 AED/year"	"Saadiyat Beach Residences, Saadiyat Beach, Saadiyat Island, Abu Dhabi"	2	3	"1,800 sqft"
VERIFIED	N/A	Villa	"370,000 AED/year"	"Nad Al Sheba Villas, Nad Al Sheba 3, Nad Al Sheba, Dubai"	4	5	"5,048 sqft"
VERIFIED	N/A	Apartment	"115,000 AED/year"	"Collective Tower 1, Collective, Dubai Hills Estate, Dubai"	2	1	730 sqft
N/A	SUPERAGENT	Villa	"174,999 AED/year"	"Western Residence North, Falcon City of Wonders, Dubai"	3	3	"2,907 sqft"
N/A	SUPERAGENT	Apartment	"138,000 AED/year"	"Binghatti Onyx, Jumeirah Village Circle, Dubai"	2	2	"1,373 sqft"
N/A	N/A	Apartment	"130,000 AED/year"	"Three Towers, DuBiotech, Dubai"	1	2	"1,151 sqft"
