Verification,Agent,Type,Price,Location,Bedroom,Bathroom,Area
N/A,SUPERAGENT,Apartment,"600,000 AED","Verdana Residence, Dubai Investment Park (DIP), Dubai",2,3,"1,086 sqft"
N/A,SUPERAGENT,Apartment,"1,410,000 AED","Terra Heights, Expo City, Dubai",1,2,735 sqft
VERIFIED,SUPERAGENT,Villa,"4,850,000 AED","West Village, Al Furjan, Dubai",5,7,"2,300 sqft"
N/A,SUPERAGENT,Apartment,"2,100,000 AED","Saadiyat Grove, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",1,2,797 sqft
VERIFIED,N/A,Apartment,"1,075,000 AED","Azizi Venice 8, Azizi Venice, Dubai South (Dubai World Central), Dubai",1,2,720 sqft
VERIFIED,N/A,Apartment,"950,000 AED","Golf Gate 2, DAMAC Hills, Dubai",1,1,633 sqft
VERIFIED,SUPERAGENT,Apartment,"1,350,000 AED","Equiti Residence, Jebel Ali Village, Jebel Ali, Dubai",2,2,"1,064 sqft"
VERIFIED,N/A,Apartment,"31,500,000 AED","Six Senses Residences, Palm Jumeirah, Dubai",4,5,"4,112 sqft"
VERIFIED,SUPERAGENT,Duplex,"7,499,990 AED","Peninsula Five, Peninsula, Business Bay, Dubai",3,4,"2,368 sqft"
VERIFIED,SUPERAGENT,Apartment,"4,950,000 AED","Tower A, Damac Bay, Dubai Harbour, Dubai",2,3,"1,613 sqft"
VERIFIED,SUPERAGENT,Apartment,"6,800,000 AED","Damac Heights, Dubai Marina, Dubai",4,5,"2,330 sqft"
VERIFIED,N/A,Apartment,"550,000 AED","The Community, Jumeirah Village Triangle, Dubai",studio,1,326 sqft
N/A,SUPERAGENT,Townhouse,"3,700,000 AED","Falcon Island South, Falcon Island, Al Hamra Village, Ras Al Khaimah",3,4,"2,475 sqft"
VERIFIED,SUPERAGENT,Townhouse,"2,150,000 AED","Nice, Damac Lagoons, Dubai",4,3,"1,550 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,200,000 AED","Al Ramth 05, Remraam, Dubai Land, Dubai",2,2,"1,243 sqft"
N/A,SUPERAGENT,Townhouse,"2,169,000 AED","Hayyan, Sharjah",3,5,"2,366 sqft"
VERIFIED,SUPERAGENT,Apartment,"4,120,000 AED","The Source II, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",2,3,"1,392 sqft"
N/A,SUPERAGENT,Villa,"2,150,000 AED","Al Yasmeen 1, Al Yasmeen, Ajman",5,7+,"3,800 sqft"
N/A,SUPERAGENT,Apartment,"1,200,000 AED","MISK Apartments, Aljada, Sharjah",2,3,"1,300 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,935,000 AED","Upper House East, Upper House, Jumeirah Lake Towers, Dubai",1,2,907 sqft
VERIFIED,SUPERAGENT,Apartment,"2,500,000 AED","Upper House East, Upper House, Jumeirah Lake Towers, Dubai",2,3,"1,202 sqft"
VERIFIED,SUPERAGENT,Villa,"12,200,000 AED","Legacy, Jumeirah Park, Dubai",4,5,"7,965 sqft"
VERIFIED,SUPERAGENT,Apartment,"980,000 AED","Radiant Viewz 1, City Of Lights, Al Reem Island, Abu Dhabi",1,2,856 sqft
VERIFIED,SUPERAGENT,Apartment,"1,550,000 AED","Equiti Arcade, Al Furjan, Dubai",2,2,"1,224 sqft"
VERIFIED,SUPERAGENT,Apartment,"3,399,000 AED","Boulevard Crescent Tower 1, BLVD Crescent, Downtown Dubai, Dubai",2,3,"1,413 sqft"
N/A,SUPERAGENT,Villa,"8,500,000 AED","Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",4,5,"7,750 sqft"
VERIFIED,N/A,Apartment,"1,800,000 AED","The Torch, Dubai Marina, Dubai",2,2,"1,258 sqft"
VERIFIED,N/A,Apartment,"550,000 AED","Rukan Residences, Dubai Land, Dubai",1,1,438 sqft
VERIFIED,SUPERAGENT,Townhouse,"3,900,000 AED","MAG Arabic, Mohammed Bin Rashid City, Dubai",3,3,"1,391 sqft"
VERIFIED,SUPERAGENT,Townhouse,"12,600,000 AED","Keturah Reserve, District 7, Mohammed Bin Rashid City, Dubai",4,4,"5,409 sqft"
N/A,SUPERAGENT,Apartment,"1,100,000 AED","Samana Manhattan 1, Jumeirah Village Circle, Dubai",1,2,792 sqft
N/A,N/A,Villa,"4,750,000 AED","Reem Community, Arabian Ranches 2, Dubai",4,4,"2,602 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,570,000 AED","Golf Suites, Dubai Hills, Dubai Hills Estate, Dubai",1,1,625 sqft
N/A,N/A,Villa,"1,650,000 AED","Al Bahia Hills, Al Bahia, Ajman",6,7+,"3,014 sqft"
VERIFIED,SUPERAGENT,Apartment,"2,400,000 AED","Lamtara 1, Madinat Jumeirah Living, Umm Suqeim, Dubai",1,1,773 sqft
VERIFIED,N/A,Villa,"1,699,999 AED","Urbana II, EMAAR South, Dubai South (Dubai World Central), Dubai",2,2,"2,061 sqft"
VERIFIED,N/A,Villa,"6,200,000 AED","Springs 2, The Springs, Dubai",3,3,"2,214 sqft"
N/A,SUPERAGENT,Townhouse,"2,400,000 AED","Al Tay Hills, Al Tay West, Al Suyoh, Sharjah",4,5,"3,013 sqft"
VERIFIED,N/A,Apartment,"1,600,000 AED","Ellington House, Dubai Hills Estate, Dubai",1,2,796 sqft
VERIFIED,SUPERAGENT,Villa,"25,000,000 AED","Cluster 22, Jumeirah Islands, Dubai",4,5,"6,219 sqft"
N/A,SUPERAGENT,Townhouse,"1,444,777 AED","Verdana 2, Dubai Investment Park (DIP), Dubai",2,3,"1,801 sqft"
VERIFIED,SUPERAGENT,Villa,"20,000,000 AED","Canal Cove Frond H, Canal Cove Villas, Palm Jumeirah, Dubai",3,5,"4,555 sqft"
N/A,N/A,Townhouse,"2,100,000 AED","Sendian, Masaar, Tilal City, Sharjah",3,4,"2,276 sqft"
VERIFIED,SUPERAGENT,Villa,"7,000,000 AED","The Aldea, The Villa, Dubai Land, Dubai",5,6,"4,060 sqft"
VERIFIED,N/A,Villa,"11,999,999 AED","Meadows 5, Meadows, Dubai",5,4,"3,578 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,000,000 AED","Building 88, Arjan, Dubai",1,2,854 sqft
VERIFIED,SUPERAGENT,Villa,"8,500,000 AED","Terra Nova, Arabian Ranches, Dubai",4,5,"4,237 sqft"
N/A,SUPERAGENT,Villa,"7,500,000 AED","Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",4,5,"5,019 sqft"
N/A,SUPERAGENT,Apartment,"445,000 AED","Royal breeze 2, Royal Breeze, Al Hamra Village, Ras Al Khaimah",studio,1,454 sqft
VERIFIED,SUPERAGENT,Apartment,"2,150,000 AED","Residences 3, District One, Mohammed Bin Rashid City, Dubai",1,2,782 sqft
VERIFIED,SUPERAGENT,Apartment,"3,400,000 AED","Mulberry 2, Park Heights, Dubai Hills Estate, Dubai",2,3,"1,712 sqft"
VERIFIED,N/A,Apartment,"7,980,000 AED","Marina Residences 3, Marina Residences, Palm Jumeirah, Dubai",3,4,"2,438 sqft"
N/A,SUPERAGENT,Townhouse,"1,730,000 AED","Sendian, Masaar, Tilal City, Sharjah",2,3,"1,961 sqft"
VERIFIED,SUPERAGENT,Villa,"3,800,000 AED","La Rosa 2, Villanova, Dubai Land, Dubai",4,4,"2,324 sqft"
VERIFIED,SUPERAGENT,Apartment,"3,650,000 AED","Laurel, Central Park at City Walk, City Walk, Dubai",2,2,"1,195 sqft"
VERIFIED,SUPERAGENT,Villa,"4,200,000 AED","Eden, The Valley, Dubai",4,5,"2,772 sqft"
VERIFIED,SUPERAGENT,Apartment,"969,000 AED","PRIVE BY DAMAC (A), DAMAC Maison Privé, Business Bay, Dubai",studio,1,373 sqft
VERIFIED,SUPERAGENT,Apartment,"4,500,000 AED","Burj Khalifa Zone 3, Burj Khalifa Area, Downtown Dubai, Dubai",2,3,"1,578 sqft"
VERIFIED,N/A,Villa,"16,050,000 AED","The Oasis - Palmiera, The Oasis by Emaar, Dubai",5,5,"8,421 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,318,889 AED","The Wings, Arjan, Dubai",2,2,"1,198 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,164,550 AED","The Wings, Arjan, Dubai",1,2,"1,164 sqft"
VERIFIED,SUPERAGENT,Apartment,"660,000 AED","Vincitore Boulevard, Arjan, Dubai",studio,1,512 sqft
N/A,SUPERAGENT,Villa,"1,250,000 AED","Al Helio 2, Al Helio, Ajman",3,5,"3,014 sqft"
VERIFIED,N/A,Apartment,"2,700,000 AED","Design Quarter Tower B, Design Quarter, Dubai Design District, Dubai",1,2,818 sqft
VERIFIED,SUPERAGENT,Apartment,"1,800,000 AED","Tower D, DAMAC Towers by Paramount, Business Bay, Dubai",1,2,928 sqft
VERIFIED,SUPERAGENT,Apartment,"1,036,000 AED","Manarat Living, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",studio,1,323 sqft
N/A,N/A,Villa,"850,000 AED","Al Zaheya Gardens, Al Zahya, Ajman",5,7+,"2,000 sqft"
VERIFIED,SUPERAGENT,Villa,"7,999,999 AED","Saheel, Arabian Ranches, Dubai",4,4,"6,104 sqft"
N/A,SUPERAGENT,Villa,"10,100,000 AED","Coraline Beach Residences, Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",4,6,"5,220 sqft"
N/A,SUPERAGENT,Villa,"1,900,000 AED","Hayyan, Sharjah",3,4,"2,300 sqft"
N/A,SUPERAGENT,Apartment,"1,247,500 AED","Pacific Tonga, Pacific, Al Marjan Island, Ras Al Khaimah",2,2,"1,050 sqft"
VERIFIED,SUPERAGENT,Townhouse,"1,685,000 AED","Aurum Villas, Juniper, Damac Hills 2, Dubai",3,4,"1,880 sqft"
VERIFIED,SUPERAGENT,Apartment,"2,500,000 AED","Panoramic Tower, Dubai Marina, Dubai",2,2,"1,086 sqft"
N/A,N/A,Apartment,"2,416,000 AED","Lamar Residences, Al Seef, Al Raha Beach, Abu Dhabi",3,5,"2,081 sqft"
N/A,SUPERAGENT,Apartment,"1,631,700 AED","Lamar Residences, Al Seef, Al Raha Beach, Abu Dhabi",2,3,"1,355 sqft"
VERIFIED,SUPERAGENT,Villa,"5,750,000 AED","Palmera 3, Palmera, Arabian Ranches, Dubai",3,4,"5,364 sqft"
VERIFIED,N/A,Apartment,"1,099,000 AED","Urban Oasis, Business Bay, Dubai",studio,1,420 sqft
VERIFIED,N/A,Apartment,"1,599,999 AED","Creek Rise Tower 2, Creek Rise, Dubai Creek Harbour (The Lagoons), Dubai",1,1,850 sqft
VERIFIED,SUPERAGENT,Townhouse,"2,600,000 AED","Mediterranean Townhouse, Jumeirah Village Triangle, Dubai",1,2,"1,937 sqft"
VERIFIED,SUPERAGENT,Apartment,"3,200,000 AED","Address Fountain Views Hotel, The Address Residence Fountain Views, Downtown Dubai, Dubai",1,2,838 sqft
VERIFIED,SUPERAGENT,Villa,"8,900,000 AED","Ixora, Al Barari, Dubai",4,5,"4,944 sqft"
VERIFIED,SUPERAGENT,Apartment,"975,000 AED","Gardenia 1, Emirates Gardens 1, Jumeirah Village Circle, Dubai",1,2,925 sqft
VERIFIED,SUPERAGENT,Apartment,"2,050,000 AED","Boulevard Central Tower 1, Boulevard Central Towers, Downtown Dubai, Dubai",1,1,756 sqft
VERIFIED,SUPERAGENT,Villa,"6,300,000 AED","Ixora, Al Barari, Dubai",4,6,"4,791 sqft"
VERIFIED,SUPERAGENT,Villa,"4,800,000 AED","Al Reem 1, Al Reem, Arabian Ranches, Dubai",3,3,"2,747 sqft"
VERIFIED,N/A,Villa,"27,999,999 AED","Golf Homes, Arabian Ranches, Dubai",6,7+,"9,500 sqft"
VERIFIED,N/A,Villa,"45,000,000 AED","Umm Al Sheif Villas, Umm Al Sheif, Dubai",5,6,"15,000 sqft"
VERIFIED,N/A,Villa,"13,000,000 AED","Meadows 2, Meadows, Dubai",4,5,"5,811 sqft"
VERIFIED,N/A,Townhouse,"2,260,000 AED","Parkside 1, EMAAR South, Dubai South (Dubai World Central), Dubai",3,4,"1,985 sqft"
VERIFIED,SUPERAGENT,Villa,"18,500,000 AED","Golf Place 1, Golf Place, Dubai Hills Estate, Dubai",4,5,"8,059 sqft"
N/A,SUPERAGENT,Apartment,"650,000 AED","Al Maryah Vista, Al Maryah Island, Abu Dhabi",studio,1,358 sqft
N/A,SUPERAGENT,Villa,"2,600,000 AED","Al Zahia 2, Al Zahia, Muwaileh Commercial, Sharjah",4,5,"2,150 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,000,000 AED","Binghatti Heights, Jumeirah Village Circle, Dubai",1,1,644 sqft
VERIFIED,SUPERAGENT,Villa,"9,600,000 AED","West Village, Al Furjan, Dubai",5,7,"6,458 sqft"
VERIFIED,SUPERAGENT,Apartment,"2,100,000 AED","Views F, Yas Golf Collection, Yas Island, Abu Dhabi",2,3,"1,235 sqft"
N/A,SUPERAGENT,Apartment,"479,900 AED","Reeman Living, Al Shamkha, Abu Dhabi",studio,1,320 sqft
N/A,N/A,Villa,"1,860,000 AED","Al Zaheya Gardens, Al Zahya, Ajman",5,7,"3,700 sqft"
VERIFIED,SUPERAGENT,Townhouse,"4,300,000 AED","Murooj Al Furjan, Al Furjan, Dubai",3,4,"2,744 sqft"
N/A,N/A,Land,"9,799,000 AED","Nad Al Sheba Gardens, Nad Al Sheba 1, Nad Al Sheba, Dubai",N/A,N/A,"10,013 sqft"
N/A,N/A,Land,"10,000,000 AED","Nad Al Sheba Gardens, Nad Al Sheba 1, Nad Al Sheba, Dubai",N/A,N/A,"9,849 sqft"
VERIFIED,N/A,Villa,"12,800,000 AED","Terra Nova, Arabian Ranches, Dubai",5,5,"4,361 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,125,000 AED","Reva Residences, Business Bay, Dubai",1,1,472 sqft
VERIFIED,SUPERAGENT,Apartment,"620,000 AED","Tower 108, Jumeirah Village Circle, Dubai",studio,1,432 sqft
VERIFIED,SUPERAGENT,Apartment,"895,000 AED","Aykon City Tower B, Aykon City, Business Bay, Dubai",studio,1,516 sqft
N/A,SUPERAGENT,Land,"1,650,000 AED","Alreeman, Al Shamkha, Abu Dhabi",N/A,N/A,"5,508 sqft"
N/A,N/A,Apartment,"7,600,000 AED","La Sirene, La Mer, Jumeirah, Dubai",3,4,"2,230 sqft"
VERIFIED,N/A,Villa,"7,150,000 AED","Quortaj, North Village, Al Furjan, Dubai",4,4,"4,900 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,650,000 AED","Creek Beach Lotus, Creek Beach, Dubai Creek Harbour (The Lagoons), Dubai",1,1,675 sqft
VERIFIED,SUPERAGENT,Townhouse,"3,000,000 AED","La Rosa 5, Villanova, Dubai Land, Dubai",3,4,"1,733 sqft"
N/A,SUPERAGENT,Duplex,"2,265,920 AED","Radiant Viewz 1, City Of Lights, Al Reem Island, Abu Dhabi",3,4,"1,618 sqft"
VERIFIED,SUPERAGENT,Villa,"7,850,000 AED","Murooj Al Furjan, Al Furjan, Dubai",5,6,"6,135 sqft"
N/A,SUPERAGENT,Land,"6,600,000 AED","Saih Shuaib 2, Dubai Industrial City, Dubai",N/A,N/A,"57,663 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,700,000 AED","Binghatti House, Jumeirah Village Circle, Dubai",2,2,"1,108 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,900,000 AED","The Autograph, Jumeirah Village Circle, Dubai",2,2,"1,401 sqft"
VERIFIED,SUPERAGENT,Villa,"2,450,000 AED","Maha Townhouses, Town Square, Dubai",3,4,"2,034 sqft"
N/A,SUPERAGENT,Townhouse,"3,600,000 AED","Bliss, Arabian Ranches 3, Dubai",3,3,"2,202 sqft"
VERIFIED,N/A,Villa,"10,000,000 AED","Sobha Reserve, Wadi Al Safa 2, Dubai",4,6,"4,671 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,550,000 AED","Lake Shore Tower, JLT Cluster Y, Jumeirah Lake Towers, Dubai",2,3,"1,298 sqft"
VERIFIED,SUPERAGENT,Townhouse,"4,100,000 AED","Murooj Al Furjan, Al Furjan, Dubai",3,4,"2,562 sqft"
VERIFIED,SUPERAGENT,Townhouse,"2,550,000 AED","Maha Townhouses, Town Square, Dubai",3,2,"2,096 sqft"
VERIFIED,N/A,Apartment,"8,750,000 AED","Beach Isle, EMAAR Beachfront, Dubai Harbour, Dubai",3,4,"1,911 sqft"
N/A,N/A,Villa,"1,620,000 AED","Al Bahia Hills, Al Bahia, Ajman",5,7,"3,500 sqft"
VERIFIED,SUPERAGENT,Villa,"7,500,000 AED","Golf Lane, EMAAR South, Dubai South (Dubai World Central), Dubai",5,6,"4,849 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,050,000 AED","Beach Towers, Shams Abu Dhabi, Al Reem Island, Abu Dhabi",1,2,955 sqft
VERIFIED,N/A,Townhouse,"3,400,000 AED","West Village, Al Furjan, Dubai",3,4,"1,793 sqft"
VERIFIED,N/A,Apartment,"990,000 AED","Marina Diamond 2, Marina Diamonds, Dubai Marina, Dubai",1,1,589 sqft
VERIFIED,SUPERAGENT,Apartment,"2,800,000 AED","Tanaro, The Views, Dubai",2,2,"1,331 sqft"
VERIFIED,SUPERAGENT,Apartment,"4,500,000 AED","Sadaf 2, Sadaf, Jumeirah Beach Residence, Dubai",4,5,"2,758 sqft"
VERIFIED,N/A,Apartment,"2,500,000 AED","Park Tower A, Park Towers, DIFC, Dubai",2,4,"1,362 sqft"
VERIFIED,N/A,Apartment,"1,530,000 AED","Sky Gardens, DIFC, Dubai",studio,1,574 sqft
VERIFIED,SUPERAGENT,Villa,"7,788,888 AED","Ixora, Al Barari, Dubai",4,5,"4,671 sqft"
N/A,SUPERAGENT,Apartment,"750,000 AED","Oasis Tower, Al Rashidiya 1, Al Rashidiya, Ajman",2,2,"1,485 sqft"
N/A,SUPERAGENT,Villa,"2,500,000 AED","Marbella, Mina Al Arab, Ras Al Khaimah",2,3,"2,500 sqft"
VERIFIED,SUPERAGENT,Apartment,"980,000 AED","15 Northside - Tower 1, 15 Northside, Business Bay, Dubai",studio,1,378 sqft
VERIFIED,SUPERAGENT,Townhouse,"4,000,000 AED","Murooj Al Furjan, Al Furjan, Dubai",3,4,"2,627 sqft"
VERIFIED,SUPERAGENT,Apartment,"600,000 AED","Azizi Mirage, Dubai Studio City, Dubai",studio,1,358 sqft
VERIFIED,N/A,Apartment,"980,000 AED","Binghatti Heights, Jumeirah Village Circle, Dubai",1,2,631 sqft
N/A,SUPERAGENT,Townhouse,"3,349,999 AED","Al Tay Hills, Al Tay West, Al Suyoh, Sharjah",4,5,"3,013 sqft"
N/A,SUPERAGENT,Villa,"1,390,000 AED","Al Zaheya Gardens, Al Zahya, Ajman",4,7,"3,014 sqft"
VERIFIED,N/A,Apartment,"850,000 AED","Al Waleed Garden 2, Al Waleed Garden, Al Jaddaf, Dubai",studio,1,417 sqft
VERIFIED,SUPERAGENT,Apartment,"1,400,000 AED","Al Ghozlan 4, Al Ghozlan, Greens, Dubai",1,1,758 sqft
VERIFIED,SUPERAGENT,Villa,"12,500,000 AED","Harmony 3, Harmony, Tilal Al Ghaf, Dubai",5,7,"4,477 sqft"
N/A,SUPERAGENT,Villa,"4,150,000 AED","Al Tay Hills, Al Tay West, Al Suyoh, Sharjah",4,6,"4,600 sqft"
N/A,SUPERAGENT,Villa,"3,250,000 AED","Al Tay Hills, Al Tay West, Al Suyoh, Sharjah",4,6,"4,066 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,800,000 AED","D1 Tower, Culture Village, Dubai",1,2,"1,088 sqft"
VERIFIED,SUPERAGENT,Apartment,"899,000 AED","Bloom Towers C, Bloom Towers, Jumeirah Village Circle, Dubai",1,1,656 sqft
N/A,SUPERAGENT,Apartment,"734,900 AED","One Central, RAK Central, Ras Al Khaimah",studio,1,390 sqft
N/A,SUPERAGENT,Apartment,"650,000 AED","AZIZI Riviera, Meydan One, Meydan, Dubai",studio,1,316 sqft
N/A,SUPERAGENT,Land,"630,000 AED","Al Yasmeen 1, Al Yasmeen, Ajman",N/A,N/A,"2,913 sqft"
N/A,SUPERAGENT,Land,"630,000 AED","Al Aamra Gardens, Al Amerah, Ajman",N/A,N/A,"3,014 sqft"
N/A,SUPERAGENT,Apartment,"2,450,000 AED","Erin, Central Park at City Walk, City Walk, Dubai",1,1,778 sqft
N/A,SUPERAGENT,Apartment,"2,912,499 AED","Binghatti Hillviews, Dubai Science Park, Dubai",2,3,"1,334 sqft"
N/A,SUPERAGENT,Apartment,"4,700,000 AED","The Cove II Building 5, The Cove ll, Dubai Creek Harbour (The Lagoons), Dubai",3,4,"1,868 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,150,000 AED","Manarat Living, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",studio,1,340 sqft
N/A,SUPERAGENT,Apartment,"1,100,000 AED","Bayviews, Hayat Island, Mina Al Arab, Ras Al Khaimah",1,1,813 sqft
N/A,SUPERAGENT,Townhouse,"2,800,000 AED","Mudon Al Ranim 6, Mudon, Dubai",3,4,"2,350 sqft"
N/A,N/A,Land,"3,000,000 AED","Jebel Ali Hills, Jebel Ali, Dubai",N/A,N/A,"11,624 sqft"
N/A,N/A,Apartment,"2,614,541 AED","SAAS Hills, Dubai Science Park, Dubai",2,3,"1,753 sqft"
N/A,N/A,Apartment,"1,761,391 AED","SAAS Hills, Dubai Science Park, Dubai",1,2,954 sqft
N/A,SUPERAGENT,Villa,"8,748,000 AED","Yasmina Villas, Expo City Valley, Expo City, Dubai",5,6,"4,612 sqft"
N/A,N/A,Townhouse,"1,800,000 AED","Bloom Living, Zayed City (Khalifa City C), Khalifa City, Abu Dhabi",2,2,"1,388 sqft"
VERIFIED,SUPERAGENT,Apartment,"3,890,000 AED","Balqis Residence, Kingdom of Sheba, Palm Jumeirah, Dubai",2,4,"2,093 sqft"
VERIFIED,SUPERAGENT,Villa,"3,400,000 AED","Mudon Al Ranim 6, Mudon, Dubai",4,3,"2,673 sqft"
VERIFIED,N/A,Apartment,"1,498,999 AED","Palace Residences - North, Dubai Creek Harbour (The Lagoons), Dubai",1,1,641 sqft
VERIFIED,N/A,Townhouse,"4,000,000 AED","Arabella Townhouses 2, Arabella Townhouses, Mudon, Dubai",3,4,"3,096 sqft"
VERIFIED,SUPERAGENT,Villa,"38,000,000 AED","District One Phase III, District One, Mohammed Bin Rashid City, Dubai",6,7,"12,109 sqft"
VERIFIED,SUPERAGENT,Villa,"28,500,000 AED","District One Phase III, District One, Mohammed Bin Rashid City, Dubai",6,7,"12,109 sqft"
VERIFIED,SUPERAGENT,Apartment,"2,950,000 AED","Sky Gardens, DIFC, Dubai",2,3,"1,276 sqft"
N/A,SUPERAGENT,Land,"580,000 AED","Al Zaheya Gardens, Al Zahya, Ajman",N/A,N/A,"3,230 sqft"
VERIFIED,SUPERAGENT,Apartment,"515,000 AED","Elite Sports Residence 1, Elite Sports Residence, Dubai Sports City, Dubai",studio,1,673 sqft
VERIFIED,SUPERAGENT,Apartment,"1,850,000 AED","Al Rahba, Al Muneera, Al Raha Beach, Abu Dhabi",2,3,"1,496 sqft"
VERIFIED,SUPERAGENT,Townhouse,"4,350,000 AED","Aura, Tilal Al Ghaf, Dubai",4,4,"2,472 sqft"
VERIFIED,SUPERAGENT,Apartment,"25,000,000 AED","Apartment Building 1, Bluewaters Residences, Bluewaters, Dubai",4,5,"2,563 sqft"
VERIFIED,SUPERAGENT,Apartment,"10,300,000 AED","Apartment Building 4, Bluewaters Residences, Bluewaters, Dubai",3,4,"1,828 sqft"
VERIFIED,SUPERAGENT,Apartment,"600,000 AED","Ghalia, District 18, Jumeirah Village Circle, Dubai",studio,1,441 sqft
N/A,SUPERAGENT,Land,"750,000 AED","Tilal City D, Tilal City, Sharjah",N/A,N/A,"2,541 sqft"
N/A,SUPERAGENT,Villa,"18,600,000 AED","Palm Jebel Ali - Frond N, Palm Jebel Ali, Dubai",6,7+,"7,316 sqft"
N/A,SUPERAGENT,Apartment,"1,170,000 AED","48 Parkside, Arjan, Dubai",1,2,813 sqft
N/A,SUPERAGENT,Apartment,"901,911 AED","SAAS Hills, Dubai Science Park, Dubai",studio,1,486 sqft
N/A,SUPERAGENT,Apartment,"1,646,689 AED","SAAS Hills, Dubai Science Park, Dubai",1,2,923 sqft
N/A,SUPERAGENT,Apartment,"2,380,888 AED","The Central Downtown, Arjan, Dubai",1,2,"1,845 sqft"
VERIFIED,SUPERAGENT,Apartment,"4,900,000 AED","Marina Sail, Dubai Marina, Dubai",4,3,"2,797 sqft"
VERIFIED,N/A,Apartment,"890,000 AED","Fortunato, Jumeirah Village Circle, Dubai",1,2,"1,109 sqft"
VERIFIED,N/A,Apartment,"1,399,999 AED","Skyhills Residences, Dubai Science Park, Dubai",1,2,610 sqft
VERIFIED,SUPERAGENT,Apartment,"2,925,000 AED","Expo City Mangrove Residences, Expo City, Dubai",2,3,"1,422 sqft"
VERIFIED,N/A,Townhouse,"2,400,000 AED","Nice, Damac Lagoons, Dubai",4,4,"2,275 sqft"
VERIFIED,SUPERAGENT,Apartment,"8,800,000 AED","Beach Isle, EMAAR Beachfront, Dubai Harbour, Dubai",3,4,"1,900 sqft"
VERIFIED,SUPERAGENT,Apartment,"5,100,000 AED","Rimal 2, Rimal, Jumeirah Beach Residence, Dubai",3,4,"1,894 sqft"
VERIFIED,SUPERAGENT,Apartment,"3,800,000 AED","Building D, Green Community, Dubai Investment Park (DIP), Dubai",3,5,"4,197 sqft"
VERIFIED,SUPERAGENT,Villa,"7,900,000 AED","Mushrif Park, Dubai",4,5,"4,567 sqft"
VERIFIED,SUPERAGENT,Apartment,"6,499,000 AED","The 8, The Crescent, Palm Jumeirah, Dubai",2,2,"1,214 sqft"
N/A,SUPERAGENT,Villa,"5,990,000 AED","Maeen 2, Maeen, The Lakes, Dubai",3,4,"2,521 sqft"
N/A,SUPERAGENT,Apartment,"1,600,000 AED","Louvre Abu Dhabi Residences, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",studio,1,498 sqft
VERIFIED,N/A,Villa,"15,000,000 AED","The Dunes, Saadiyat Reserve, Saadiyat Island, Abu Dhabi",5,7,"7,388 sqft"
N/A,SUPERAGENT,Townhouse,"2,225,000 AED","Nice, Damac Lagoons, Dubai",4,4,"2,280 sqft"
VERIFIED,N/A,Apartment,"3,050,000 AED","Canal Bay, Business Bay, Dubai",3,2,"1,449 sqft"
VERIFIED,N/A,Townhouse,"4,500,000 AED","23 North Townhouse by NED Al Ghurair, Al Furjan, Dubai",4,4,"2,443 sqft"
VERIFIED,N/A,Villa,"6,500,000 AED","Queens Meadow, DAMAC Hills, Dubai",4,6,"3,167 sqft"
VERIFIED,N/A,Apartment,"1,825,000 AED","Attessa Tower, Marina Promenade, Dubai Marina, Dubai",1,2,955 sqft
VERIFIED,N/A,Townhouse,"3,899,999 AED","Mudon Al Ranim 1, Mudon, Dubai",4,4,"2,978 sqft"
N/A,SUPERAGENT,Apartment,"836,000 AED","Siraj Tower, Arjan, Dubai",1,2,856 sqft
VERIFIED,SUPERAGENT,Townhouse,"2,900,000 AED","Khannour Community, Al Raha Gardens, Abu Dhabi",3,4,"2,694 sqft"
N/A,SUPERAGENT,Villa,"2,700,000 AED","Al Rawda 3 Villas, Al Rawda 3, Al Rawda, Ajman",5,7+,"5,000 sqft"
VERIFIED,SUPERAGENT,Apartment,"1,415,000 AED","Xanadu Residence 2, Jumeirah Village Circle, Dubai",2,2,"1,419 sqft"
VERIFIED,SUPERAGENT,Apartment,"700,000 AED","Pantheon Elysee II, Jumeirah Village Circle, Dubai",studio,1,393 sqft
VERIFIED,N/A,Villa,"11,000,000 AED","The Oasis - Palmiera, The Oasis by Emaar, Dubai",4,7,"6,274 sqft"
